SUB_ID	LAST_NAME	FIRST_NAME	GENDER	BIRTH_DT	SUBGRP_ID	GRP_ID	EFF_DT	TERM_DT	ELIG_IND
201000305	VAUGHN	aldo	m	11-01-1957	1	12349	12-01-2012	12/31/2014	Y
201000306	PARKS	aldous	m	11-02-1957	2	12349	12-01-2012	12/31/2014	Y
201000307	DAWSON	aldrick	m	11-03-1957	3	12349	12-01-2012	12/31/2014	Y
201000308	SANTIAGO	alea	f	11-04-1957	4	12349	12-01-2012	12/31/2014	Y
201000309	NORRIS	alease	f	11-05-1957	5	12349	12-01-2012	12/31/2012	Y
201000310	HARDY	alec	m	11-06-1957	6	12349	12-01-2012	12/31/2014	Y
201000311	LOVE	alechjo	m	11-07-1957	7	12349	12-01-2012	12/31/2014	Y
201000312	STEELE	aled	m	11-08-1957	1	12350	09-01-2012	12/31/2015	Y
201000313	CURRY	aleesha	f	11-09-1957	2	12350	09-01-2012	12/31/2015	Y
201000314	POWERS	aleit	f	11-10-1957	3	12350	09-01-2012	12/31/2015	Y
201000315	SCHULTZ	alejandra	f	11-11-1957	4	12349	09-01-2012	12/31/2012	Y
201000316	BARKER	alejandro	m	11-12-1957	5	12350	09-01-2012	12/31/2015	Y
201000317	GUZMAN	alejo	m	11/13/1957	6	12350	09-01-2012	12/31/2015	Y
201000318	PAGE	aleksandar	m	11/14/1957	7	12350	09-01-2012	12/31/2015	Y
201000319	MUNOZ	aleksander	m	11/15/1957	1	12351	06-01-2012	12/31/2016	Y
201000320	BALL	aleksandr	m	11/16/1957	2	12351	06-01-2012	12/31/2016	Y
201000321	KELLER	aleksandra	f	11/17/1957	3	12351	06-01-2012	12/31/2016	Y
201000322	CHANDLER	aleksandrina	f	11/18/1957	4	12351	06-01-2012	12/31/2016	Y
201000323	WEBER	aleksandro	m	11/19/1957	5	12351	06-01-2012	12/31/2016	Y
201000324	LEONARD	aleksanteri	m	11/20/1957	7	12351	06-01-2012	12/31/2016	Y
201000325	WALSH	aleksei	m	11/21/1957	1	12352	03-01-2012	12/31/2017	Y
201000326	LYONS	aleksi	m	11/22/1957	2	12352	03-01-2012	12/31/2017	Y
201000327	RAMSEY	alene	f	11/23/1957	3	12352	03-01-2012	12/31/2017	Y
201000328	WOLFE	alenka	f	11/24/1957	4	12352	03-01-2012	12/31/2017	Y
201000329	SCHNEIDER	ales	m	11/25/1957	5	12352	03-01-2012	12/31/2011	Y
201000330	MULLINS	alesha	f	11/26/1957	6	12352	03-01-2012	12/31/2017	Y
201000331	BENSON	alessa	f	11/27/1957	7	12352	03-01-2012	12/31/2017	Y
201000332	SHARP	alessandra	f	11/28/1957	1	12353	12-01-2011	12/31/2014	Y
201000333	BOWEN	alessandro	m	11/29/1957	2	12353	12-01-2011	12/31/2014	Y
201000334	DANIEL	alessia	f	11/30/1957	3	12353	12-01-2011	12/31/2014	Y
201000335	BARBER	alessio	m	12-01-1957	4	12353	12-01-2011	12/31/2014	Y
201000336	CUMMINGS	aleta	f	12-02-1957	5	12353	12-01-2011	12/31/2011	Y
201000337	HINES	aletha	f	12-03-1957	6	12353	12-01-2011	12/31/2014	Y
201000338	BALDWIN	alethea	f	12-04-1957	7	12353	12-01-2011	12/31/2014	Y
201000339	GRIFFITH	alex	m	12-05-1957	1	12354	09-01-2011	12/31/2015	Y
201000340	VALDEZ	alexa	f	12-06-1957	2	12354	09-01-2011	12/31/2015	Y
201000341	HUBBARD	alexander	m	12-07-1957	3	12354	09-01-2011	12/31/2015	Y
201000342	SALAZAR	alexandr	m	12-08-1957	4	12354	09-01-2011	12/31/2011	Y
201000343	REEVES	alexandra	f	12-09-1957	5	12354	09-01-2011	12/31/2015	Y
201000344	WARNER	alexandre	m	12-10-1957	6	12354	09-01-2011	12/31/2011	Y
201000345	STEVENSON	alexandrea	f	12-11-1957	7	12354	09-01-2011	12/31/2015	Y
201000346	BURGESS	alexandria	f	12-12-1957	1	12345	01-01-2014	12/31/2014	Y
201000347	SANTOS	alexandrie	f	12/13/1957	2	12345	01-01-2014	12/31/2014	Y
201000348	TATE	alexandrina	f	12/14/1957	3	12345	01-01-2014	12/31/2014	Y
201000349	CROSS	alexandros	m	12/15/1957	4	12345	01-01-2014	12/31/2014	Y
201000350	GARNER	alexandru	m	12/16/1957	5	12345	01-01-2014	12/31/2014	Y
201000351	MANN	alexei	m	12/17/1957	6	12345	01-01-2014	12/31/2014	Y
201000352	MACK	alexej	m	12/18/1957	7	12345	01-01-2014	12/31/2014	Y
201000353	MOSS	alexia	f	12/19/1957	1	12346	09-01-2013	12/31/2015	Y
201000354	THORNTON	alexina	f	12/20/1957	2	12346	09-01-2013	12/31/2015	Y
201000355	DENNIS	alexis (1)	m	12/21/1957	3	12346	09-01-2013	12/31/2015	Y
201000356	MCGEE	alexis (2)	f	12/22/1957	4	12346	09-01-2013	12/31/2015	Y
201000357	FARMER	alexius	m	12/23/1957	5	12345	09-01-2013	12/31/2013	Y
201000358	DELGADO	alexus	f	12/24/1957	6	12345	09-01-2013	12/31/2013	Y
201000359	AGUILAR	alf	m	12/25/1957	7	12346	09-01-2013	12/31/2015	Y
201000360	VEGA	alfeo	m	12/26/1957	1	12345	06-01-2013	12/31/2013	Y
201000361	GLOVER	alfhild	f	12/27/1957	2	12347	06-01-2013	12/31/2016	Y
201000362	MANNING	alfons	m	12/28/1957	3	12347	06-01-2013	12/31/2016	Y
201000363	COHEN	alfonsina	f	12/29/1957	4	12347	06-01-2013	12/31/2016	Y
201000364	HARMON	alfonso	m	12/30/1957	5	12347	06-01-2013	12/31/2016	Y
201000365	RODGERS	alfr‚d	m	12/31/1957	6	12347	06-01-2013	12/31/2016	Y
201000366	ROBBINS	alfred	m	01-01-1958	7	12345	06-01-2013	12/31/2013	Y
201000367	NEWTON	alfreda	f	01-02-1958	1	12348	03-01-2013	12/31/2017	Y
201000368	TODD	alfredo	m	01-03-1958	2	12348	03-01-2013	12/31/2017	Y
201000369	BLAIR	alfsigr	f	01-04-1958	3	12348	03-01-2013	12/31/2017	Y
201000370	HIGGINS	algar	m	01-05-1958	4	12348	03-01-2013	12/31/2017	Y
201000371	INGRAM	alger	m	01-06-1958	5	12348	03-01-2013	12/31/2017	Y
201000372	REESE	algernon	m	01-07-1958	6	12348	03-01-2013	12/31/2013	Y
201000373	CANNON	ali	m	01-08-1958	7	12348	03-01-2013	12/31/2017	Y
201000374	STRICKLAND	alia	f	01-09-1958	1	12349	12-01-2012	12/31/2014	Y
201000375	TOWNSEND	aliah	f	01-10-1958	2	12349	12-01-2012	12/31/2014	Y
201000376	POTTER	alice	f	01-11-1958	3	12349	12-01-2012	12/31/2014	Y
201000377	GOODWIN	alicia	f	01-12-1958	4	12349	12-01-2012	12/31/2014	Y
201000378	WALTON	alida	f	1/13/1958	5	12349	12-01-2012	12/31/2012	Y
201000379	ROWE	aliisa	f	1/14/1958	6	12349	12-01-2012	12/31/2014	Y
201000380	HAMPTON	alin	m	1/15/1958	7	12349	12-01-2012	12/31/2014	Y
201000381	ORTEGA	alina (1)	f	1/16/1958	1	12350	09-01-2012	12/31/2015	Y
201000382	PATTON	alina (2)	f	1/17/1958	2	12350	09-01-2012	12/31/2015	Y
201000383	SWANSON	aline	f	1/18/1958	3	12350	09-01-2012	12/31/2015	Y
201000384	JOSEPH	alis	f	1/19/1958	4	12349	09-01-2012	12/31/2012	Y
201000385	FRANCIS	alisa	f	1/20/1958	5	12350	09-01-2012	12/31/2015	Y
201000386	GOODMAN	alisha	f	1/21/1958	6	12350	09-01-2012	12/31/2015	Y
201000387	MALDONADO	alisia	f	1/22/1958	7	12350	09-01-2012	12/31/2015	Y
201000388	YATES	alison	f	1/23/1958	1	12351	06-01-2012	12/31/2016	Y
201000389	BECKER	alissa	f	1/24/1958	2	12351	06-01-2012	12/31/2016	Y
201000390	ERICKSON	alistair	m	1/25/1958	3	12351	06-01-2012	12/31/2016	Y
201000391	HODGES	alister	m	1/26/1958	4	12351	06-01-2012	12/31/2016	Y
201000392	RIOS	alisya	f	1/27/1958	5	12351	06-01-2012	12/31/2016	Y
201000393	CONNER	alix	m	1/28/1958	7	12351	06-01-2012	12/31/2016	Y
201000394	ADKINS	aliyah	f	1/29/1958	1	12352	03-01-2012	12/31/2017	Y
201000395	WEBSTER	aliz	f	1/30/1958	2	12352	03-01-2012	12/31/2017	Y
201000396	NORMAN	aliza	f	1/31/1958	3	12352	03-01-2012	12/31/2017	Y
201000397	MALONE	allan	m	02-01-1958	4	12352	03-01-2012	12/31/2017	Y
201000398	HAMMOND	allannah	f	02-02-1958	5	12352	03-01-2012	12/31/2011	Y
201000399	FLOWERS	allegra	f	02-03-1958	6	12352	03-01-2012	12/31/2017	Y
201000400	COBB	allegria	f	02-04-1958	7	12352	03-01-2012	12/31/2017	Y
201000401	MOODY	allen	m	02-05-1958	1	12353	12-01-2011	12/31/2014	Y
201000402	QUINN	allie	f	02-06-1958	2	12353	12-01-2011	12/31/2014	Y
201000403	BLAKE	allison	f	02-07-1958	3	12353	12-01-2011	12/31/2014	Y
201000404	MAXWELL	allon	m	02-08-1958	4	12353	12-01-2011	12/31/2014	Y
201000405	POPE	ally	f	02-09-1958	5	12353	12-01-2011	12/31/2011	Y
201000406	FLOYD	allycia	f	02-10-1958	6	12353	12-01-2011	12/31/2014	Y
201000407	OSBORNE	allyn	m	02-11-1958	7	12353	12-01-2011	12/31/2014	Y
201000408	PAUL	allyson	f	02-12-1958	1	12354	09-01-2011	12/31/2015	Y
201000409	MCCARTHY	alma	f	2/13/1958	2	12354	09-01-2011	12/31/2015	Y
201000410	GUERRERO	almas	f	2/14/1958	3	12354	09-01-2011	12/31/2015	Y
201000411	LINDSEY	almira	f	2/15/1958	4	12354	09-01-2011	12/31/2011	Y
201000412	ESTRADA	almudena	f	2/16/1958	5	12354	09-01-2011	12/31/2015	Y
201000413	SANDOVAL	alodia	f	2/17/1958	6	12354	09-01-2011	12/31/2011	Y
201000414	GIBBS	alois	m	2/18/1958	7	12354	09-01-2011	12/31/2015	Y
201000415	TYLER	aloisia	f	2/19/1958	1	12345	01-01-2014	12/31/2014	Y
201000416	GROSS	aloisio	m	2/20/1958	2	12345	01-01-2014	12/31/2014	Y
201000417	FITZGERALD	alojz	m	2/21/1958	3	12345	01-01-2014	12/31/2014	Y
201000418	STOKES	alon	m	2/22/1958	4	12345	01-01-2014	12/31/2014	Y
201000419	DOYLE	alondra	f	2/23/1958	5	12345	01-01-2014	12/31/2014	Y
201000420	SHERMAN	alonso	m	2/24/1958	6	12345	01-01-2014	12/31/2014	Y
201000421	SAUNDERS	alonzo	m	2/25/1958	7	12345	01-01-2014	12/31/2014	Y
201000422	WISE	aloysius	m	2/26/1958	1	12346	09-01-2013	12/31/2015	Y
201000423	COLON	alp	m	2/27/1958	2	12346	09-01-2013	12/31/2015	Y
201000424	GILL	alpertti	m	2/28/1958	3	12346	09-01-2013	12/31/2015	Y
201000425	ALVARADO	alpha	m	03-01-1958	4	12346	09-01-2013	12/31/2015	Y
201000426	GREER	alphaeus	m	03-02-1958	5	12345	09-01-2013	12/31/2013	Y
201000427	PADILLA	alphonse	m	03-03-1958	6	12345	09-01-2013	12/31/2013	Y
201000428	SIMON	alphonsine	f	03-04-1958	7	12346	09-01-2013	12/31/2015	Y
201000429	WATERS	alphonso	m	03-05-1958	1	12345	06-01-2013	12/31/2013	Y
201000430	NUNEZ	alphonsus	m	03-06-1958	2	12347	06-01-2013	12/31/2016	Y
201000431	BALLARD	alphonzo	m	03-07-1958	3	12347	06-01-2013	12/31/2016	Y
201000432	SCHWARTZ	alpin	m	03-08-1958	4	12347	06-01-2013	12/31/2016	Y
201000433	MCBRIDE	alta	f	03-09-1958	5	12347	06-01-2013	12/31/2016	Y
201000434	HOUSTON	altan	m	03-10-1958	6	12347	06-01-2013	12/31/2016	Y
201000435	CHRISTENSEN	alte	f	03-11-1958	7	12345	06-01-2013	12/31/2013	Y
201000436	KLEIN	alter	m	03-12-1958	1	12348	03-01-2013	12/31/2017	Y
201000437	PRATT	althea	f	3/13/1958	2	12348	03-01-2013	12/31/2017	Y
201000438	BRIGGS	alton	m	3/14/1958	3	12348	03-01-2013	12/31/2017	Y
201000439	PARSONS	aludra	f	3/15/1958	4	12348	03-01-2013	12/31/2017	Y
201000440	MCLAUGHLIN	alun	m	3/16/1958	5	12348	03-01-2013	12/31/2017	Y
201000441	ZIMMERMAN	alva	m	3/17/1958	6	12348	03-01-2013	12/31/2013	Y
201000442	FRENCH	alvah	m	3/18/1958	7	12348	03-01-2013	12/31/2017	Y
201000443	BUCHANAN	alvar	m	3/19/1958	1	12349	12-01-2012	12/31/2014	Y
201000444	MORAN	 lvaro	m	3/20/1958	2	12349	12-01-2012	12/31/2014	Y
201000445	COPELAND	alvena	f	3/21/1958	3	12349	12-01-2012	12/31/2014	Y
201000446	ROY	alvilda	f	3/22/1958	4	12349	12-01-2012	12/31/2014	Y
201000447	PITTMAN	alvin	m	3/23/1958	5	12349	12-01-2012	12/31/2012	Y
201000448	BRADY	alvina	f	3/24/1958	6	12349	12-01-2012	12/31/2014	Y
201000449	MCCORMICK	alvis	m	3/25/1958	7	12349	12-01-2012	12/31/2014	Y
201000450	HOLLOWAY	alwilda	f	3/26/1958	1	12350	09-01-2012	12/31/2015	Y
201000451	BROCK	alwyn	m	3/27/1958	2	12350	09-01-2012	12/31/2015	Y
201000452	POOLE	alya	f	3/28/1958	3	12350	09-01-2012	12/31/2015	Y
201000453	FRANK	alyce	f	3/29/1958	4	12349	09-01-2012	12/31/2012	Y
201000454	LOGAN	alyona	f	3/30/1958	5	12350	09-01-2012	12/31/2015	Y
201000455	OWEN	alys	f	3/31/1958	6	12350	09-01-2012	12/31/2015	Y
201000456	BASS	alysha	f	04-01-1958	7	12350	09-01-2012	12/31/2015	Y
201000457	MARSH	alyson	f	04-02-1958	1	12351	06-01-2012	12/31/2016	Y
201000458	DRAKE	alyssa	f	04-03-1958	2	12351	06-01-2012	12/31/2016	Y
201000459	WONG	alyssia	f	04-04-1958	3	12351	06-01-2012	12/31/2016	Y
201000460	JEFFERSON	alyusha	m	04-05-1958	4	12351	06-01-2012	12/31/2016	Y
201000461	PARK	alyx	f	04-06-1958	5	12351	06-01-2012	12/31/2016	Y
201000462	MORTON	alzbeta	f	04-07-1958	7	12351	06-01-2012	12/31/2016	Y
201000463	ABBOTT	ama	f	04-08-1958	1	12352	03-01-2012	12/31/2017	Y
201000464	SPARKS	amabel	f	04-09-1958	2	12352	03-01-2012	12/31/2017	Y
201000465	PATRICK	amada	f	04-10-1958	3	12352	03-01-2012	12/31/2017	Y
201000466	NORTON	amadeo	m	04-11-1958	4	12352	03-01-2012	12/31/2017	Y
201000467	HUFF	amadeus	m	04-12-1958	5	12352	03-01-2012	12/31/2011	Y
201000468	CLAYTON	amadi (1)	f	4/13/1958	6	12352	03-01-2012	12/31/2017	Y
201000469	MASSEY	amadi (2)	m	4/14/1958	7	12352	03-01-2012	12/31/2017	Y
201000470	LLOYD	amal (1)	f	4/15/1958	1	12353	12-01-2011	12/31/2014	Y
201000471	FIGUEROA	amal (2)	m	4/16/1958	2	12353	12-01-2011	12/31/2014	Y
201000472	CARSON	amala	f	4/17/1958	3	12353	12-01-2011	12/31/2014	Y
201000473	BOWERS	am lia	f	4/18/1958	4	12353	12-01-2011	12/31/2014	Y
201000474	ROBERSON	amalia	f	4/19/1958	5	12353	12-01-2011	12/31/2011	Y
201000475	BARTON	amalric	m	4/20/1958	6	12353	12-01-2011	12/31/2014	Y
201000476	TRAN	amalthea	f	4/21/1958	7	12353	12-01-2011	12/31/2014	Y
201000477	LAMB	amanda	f	4/22/1958	1	12354	09-01-2011	12/31/2015	Y
201000478	HARRINGTON	amandine	f	4/23/1958	2	12354	09-01-2011	12/31/2015	Y
201000479	CASEY	amando	m	4/24/1958	3	12354	09-01-2011	12/31/2015	Y
201000480	BOONE	amani	f	4/25/1958	4	12354	09-01-2011	12/31/2011	Y
201000481	CORTEZ	amar	m	4/26/1958	5	12354	09-01-2011	12/31/2015	Y
201000482	CLARKE	amara	f	4/27/1958	6	12354	09-01-2011	12/31/2011	Y
201000483	MATHIS	amaranta	f	4/28/1958	7	12354	09-01-2011	12/31/2015	Y
201000484	SINGLETON	amarante	f	4/29/1958	1	12345	01-01-2014	12/31/2014	Y
201000485	WILKINS	amardad	m	4/30/1958	2	12345	01-01-2014	12/31/2014	Y
201000486	CAIN	amariah	m	05-01-1958	3	12345	01-01-2014	12/31/2014	Y
201000487	BRYAN	amaryllis	f	05-02-1958	4	12345	01-01-2014	12/31/2014	Y
201000488	UNDERWOOD	amaterasu	f	05-03-1958	5	12345	01-01-2014	12/31/2014	Y
201000489	HOGAN	amato	m	05-04-1958	6	12345	01-01-2014	12/31/2014	Y
201000490	MCKENZIE	amaury	m	05-05-1958	7	12345	01-01-2014	12/31/2014	Y
201000491	COLLIER	amaya	f	05-06-1958	1	12346	09-01-2013	12/31/2015	Y
201000492	LUNA	amber	f	05-07-1958	2	12346	09-01-2013	12/31/2015	Y
201000493	PHELPS	ambra	f	05-08-1958	3	12346	09-01-2013	12/31/2015	Y
201000494	MCGUIRE	ambre	f	05-09-1958	4	12346	09-01-2013	12/31/2015	Y
201000495	ALLISON	ambrogino	m	05-10-1958	5	12345	09-01-2013	12/31/2013	Y
201000496	BRIDGES	ambrogio	m	05-11-1958	6	12345	09-01-2013	12/31/2013	Y
201000497	WILKERSON	ambroise	m	05-12-1958	7	12346	09-01-2013	12/31/2015	Y
201000498	NASH	ambrose	m	5/13/1958	1	12345	06-01-2013	12/31/2013	Y
201000499	SUMMERS	ambrosia	f	5/14/1958	2	12347	06-01-2013	12/31/2016	Y
201000500	ATKINS	ambrosine	f	5/15/1958	3	12347	06-01-2013	12/31/2016	Y
201000501	WILCOX	ambrosio	m	5/16/1958	4	12347	06-01-2013	12/31/2016	Y
201000502	PITTS	ambrus	m	5/17/1958	5	12347	06-01-2013	12/31/2016	Y
201000503	CONLEY	amedea	f	5/18/1958	6	12347	06-01-2013	12/31/2016	Y
201000504	MARQUEZ	am‚d‚e	m	5/19/1958	7	12345	06-01-2013	12/31/2013	Y
201000505	BURNETT	amedeo	m	5/20/1958	1	12348	03-01-2013	12/31/2017	Y
201000506	RICHARD	amedeus	m	5/21/1958	2	12348	03-01-2013	12/31/2017	Y
201000507	COCHRAN	am‚lia	f	5/22/1958	3	12348	03-01-2013	12/31/2017	Y
201000508	CHASE	amelia	f	5/23/1958	4	12348	03-01-2013	12/31/2017	Y
201000509	DAVENPORT	am‚lie	f	5/24/1958	5	12348	03-01-2013	12/31/2017	Y
201000510	HOOD	amen	m	5/25/1958	6	12348	03-01-2013	12/31/2013	Y
201000511	GATES	amenhotep	m	5/26/1958	7	12348	03-01-2013	12/31/2017	Y
201000512	CLAY	america	f	5/27/1958	1	12349	12-01-2012	12/31/2014	Y
201000513	AYALA	americo	m	5/28/1958	2	12349	12-01-2012	12/31/2014	Y
201000514	SAWYER	amerigo	m	5/29/1958	3	12349	12-01-2012	12/31/2014	Y
201000515	ROMAN	amethyst	f	5/30/1958	4	12349	12-01-2012	12/31/2014	Y
201000516	VAZQUEZ	amhlaidh	m	5/31/1958	5	12349	12-01-2012	12/31/2012	Y
201000517	DICKERSON	amhlaoibh	m	06-01-1958	6	12349	12-01-2012	12/31/2014	Y
201000518	HODGE	ami	f	06-02-1958	7	12349	12-01-2012	12/31/2014	Y
201000519	ACOSTA	amias	m	06-03-1958	1	12350	09-01-2012	12/31/2015	Y
201000520	FLYNN	amice	f	06-04-1958	2	12350	09-01-2012	12/31/2015	Y
201000521	ESPINOZA	amie	f	06-05-1958	3	12350	09-01-2012	12/31/2015	Y
201000522	NICHOLSON	amika	f	06-06-1958	4	12349	09-01-2012	12/31/2012	Y
201000523	MONROE	amilcar	m	06-07-1958	5	12350	09-01-2012	12/31/2015	Y
201000524	WOLF	amilia	f	06-08-1958	6	12350	09-01-2012	12/31/2015	Y
201000525	MORROW	amin	m	06-09-1958	7	12350	09-01-2012	12/31/2015	Y
201000526	KIRK	amina	f	06-10-1958	1	12351	06-01-2012	12/31/2016	Y
201000527	RANDALL	aminda	f	06-11-1958	2	12351	06-01-2012	12/31/2016	Y
201000528	ANTHONY	aminta	f	06-12-1958	3	12351	06-01-2012	12/31/2016	Y
201000529	WHITAKER	amir (1)	m	6/13/1958	4	12351	06-01-2012	12/31/2016	Y
201000530	OCONNOR	amir (2)	m	6/14/1958	5	12351	06-01-2012	12/31/2016	Y
201000531	SKINNER	amira	f	6/15/1958	7	12351	06-01-2012	12/31/2016	Y
201000532	WARE	amita	f	6/16/1958	1	12352	03-01-2012	12/31/2017	Y
201000533	MOLINA	amittai	m	6/17/1958	2	12352	03-01-2012	12/31/2017	Y
201000534	KIRBY	amity	f	6/18/1958	3	12352	03-01-2012	12/31/2017	Y
201000535	HUFFMAN	ammiel	m	6/19/1958	4	12352	03-01-2012	12/31/2017	Y
201000536	BRADFORD	ammon	m	6/20/1958	5	12352	03-01-2012	12/31/2011	Y
201000537	CHARLES	amon	m	6/21/1958	6	12352	03-01-2012	12/31/2017	Y
201000538	GILMORE	amos	m	6/22/1958	7	12352	03-01-2012	12/31/2017	Y
201000539	DOMINGUEZ	amparo	f	6/23/1958	1	12353	12-01-2011	12/31/2014	Y
201000540	ONEAL	amrit	m	6/24/1958	2	12353	12-01-2011	12/31/2014	Y
201000541	BRUCE	amrita	f	6/25/1958	3	12353	12-01-2011	12/31/2014	Y
201000542	LANG	amy	f	6/26/1958	4	12353	12-01-2011	12/31/2014	Y
201000543	COMBS	amyas	m	6/27/1958	5	12353	12-01-2011	12/31/2011	Y
201000544	KRAMER	amynta	f	6/28/1958	6	12353	12-01-2011	12/31/2014	Y
201000545	HEATH	an	m	6/29/1958	7	12353	12-01-2011	12/31/2014	Y
201000546	HANCOCK	ana	f	6/30/1958	1	12354	09-01-2011	12/31/2015	Y
201000547	GALLAGHER	anacleto	m	07-01-1958	2	12354	09-01-2011	12/31/2015	Y
201000548	GAINES	anacletus	m	07-02-1958	3	12354	09-01-2011	12/31/2015	Y
201000549	SHAFFER	anahid	f	07-03-1958	4	12354	09-01-2011	12/31/2011	Y
201000550	SHORT	anahita	f	07-04-1958	5	12354	09-01-2011	12/31/2015	Y
201000551	WIGGINS	ana‹s	f	07-05-1958	6	12354	09-01-2011	12/31/2011	Y
201000552	MATHEWS	anaitis	f	07-06-1958	7	12354	09-01-2011	12/31/2015	Y
201000553	MCCLAIN	anakin	m	07-07-1958	1	12345	01-01-2014	12/31/2014	Y
201000554	FISCHER	anakoni	m	07-08-1958	2	12345	01-01-2014	12/31/2014	Y
201000555	WALL	anan (1)	m	07-09-1958	3	12345	01-01-2014	12/31/2014	Y
201000556	SMALL	anan (2)	m	07-10-1958	4	12345	01-01-2014	12/31/2014	Y
201000557	MELTON	anand	m	07-11-1958	5	12345	01-01-2014	12/31/2014	Y
201000558	HENSLEY	ananda	f	07-12-1958	6	12345	01-01-2014	12/31/2014	Y
201000559	BOND	anani	m	7/13/1958	7	12345	01-01-2014	12/31/2014	Y
201000560	DYER	ananias	m	7/14/1958	1	12346	09-01-2013	12/31/2015	Y
201000561	CAMERON	ananta	m	7/15/1958	2	12346	09-01-2013	12/31/2015	Y
201000562	GRIMES	ananth	m	7/16/1958	3	12346	09-01-2013	12/31/2015	Y
201000563	CONTRERAS	anantha	m	7/17/1958	4	12346	09-01-2013	12/31/2015	Y
201000564	CHRISTIAN	anargyros	m	7/18/1958	5	12345	09-01-2013	12/31/2013	Y
201000565	WYATT	anaru	m	7/19/1958	6	12345	09-01-2013	12/31/2013	Y
201000566	BAXTER	anas	m	7/20/1958	7	12346	09-01-2013	12/31/2015	Y
201000567	SNOW	anass	m	7/21/1958	1	12345	06-01-2013	12/31/2013	Y
201000568	MOSLEY	anastacia	f	7/22/1958	2	12347	06-01-2013	12/31/2016	Y
201000569	SHEPHERD	anastas	m	7/23/1958	3	12347	06-01-2013	12/31/2016	Y
201000570	LARSEN	anastasia	f	7/24/1958	4	12347	06-01-2013	12/31/2016	Y
201000571	HOOVER	anastasie	f	7/25/1958	5	12347	06-01-2013	12/31/2016	Y
201000572	BEASLEY	anastasio	m	7/26/1958	6	12347	06-01-2013	12/31/2016	Y
201000573	GLENN	anastasios	m	7/27/1958	7	12345	06-01-2013	12/31/2013	Y
201000574	PETERSEN	anastasius	m	7/28/1958	1	12348	03-01-2013	12/31/2017	Y
201000575	WHITEHEAD	anaszt z	m	7/29/1958	2	12348	03-01-2013	12/31/2017	Y
201000576	MEYERS	anaszt zia	f	7/30/1958	3	12348	03-01-2013	12/31/2017	Y
201000577	KEITH	anat	f	7/31/1958	4	12348	03-01-2013	12/31/2017	Y
201000578	GARRISON	anath (1)	m	08-01-1958	5	12348	03-01-2013	12/31/2017	Y
201000579	VINCENT	anath (2)	f	08-02-1958	6	12348	03-01-2013	12/31/2013	Y
201000580	SHIELDS	anatole	m	08-03-1958	7	12348	03-01-2013	12/31/2017	Y
201000581	HORN	anatoli	m	08-04-1958	1	12349	12-01-2012	12/31/2014	Y
201000582	SAVAGE	anatolius	m	08-05-1958	2	12349	12-01-2012	12/31/2014	Y
201000583	OLSEN	anatoly	m	08-06-1958	3	12349	12-01-2012	12/31/2014	Y
201000584	SCHROEDER	anatu	f	08-07-1958	4	12349	12-01-2012	12/31/2014	Y
201000585	HARTMAN	anaxagoras	m	08-08-1958	5	12349	12-01-2012	12/31/2012	Y
201000586	WOODARD	anca	f	08-09-1958	6	12349	12-01-2012	12/31/2014	Y
201000587	MUELLER	anchjo	m	08-10-1958	7	12349	12-01-2012	12/31/2014	Y
201000588	KEMP	andela	f	08-11-1958	1	12350	09-01-2012	12/31/2015	Y
201000589	DELEON	ander	m	08-12-1958	2	12350	09-01-2012	12/31/2015	Y
201000590	BOOTH	anders	m	8/13/1958	3	12350	09-01-2012	12/31/2015	Y
201000591	PATEL	anderson	m	8/14/1958	4	12349	09-01-2012	12/31/2012	Y
201000592	CALHOUN	andor	m	8/15/1958	5	12350	09-01-2012	12/31/2015	Y
201000593	WILEY	andra	f	8/16/1958	6	12350	09-01-2012	12/31/2015	Y
201000594	EATON	andr s	m	8/17/1958	7	12350	09-01-2012	12/31/2015	Y
201000595	CLINE	andras	m	8/18/1958	1	12351	06-01-2012	12/31/2016	Y
201000596	NAVARRO	andraste	f	8/19/1958	2	12351	06-01-2012	12/31/2016	Y
201000597	HARRELL	andr‚	m	8/20/1958	3	12351	06-01-2012	12/31/2016	Y
201000598	LESTER	andrea (1)	m	8/21/1958	4	12351	06-01-2012	12/31/2016	Y
201000599	HUMPHREY	andrea (2)	f	8/22/1958	5	12351	06-01-2012	12/31/2016	Y
201000600	PARRISH	andreas	m	8/23/1958	7	12351	06-01-2012	12/31/2016	Y
201000601	DURAN	andr‚e	f	8/24/1958	1	12352	03-01-2012	12/31/2017	Y
201000602	HUTCHINSON	andreea	f	8/25/1958	2	12352	03-01-2012	12/31/2017	Y
201000603	HESS	andrei	m	8/26/1958	3	12352	03-01-2012	12/31/2017	Y
201000604	DORSEY	andreia	f	8/27/1958	4	12352	03-01-2012	12/31/2017	Y
201000605	BULLOCK	andrej	m	8/28/1958	5	12352	03-01-2012	12/31/2011	Y
201000606	ROBLES	andreja	f	8/29/1958	6	12352	03-01-2012	12/31/2017	Y
201000607	BEARD	andr‚s	m	8/30/1958	7	12352	03-01-2012	12/31/2017	Y
201000608	DALTON	andreu	m	8/31/1958	1	12353	12-01-2011	12/31/2014	Y
201000609	AVILA	andrew	m	09-01-1958	2	12353	12-01-2011	12/31/2014	Y
201000610	VANCE	andriana	f	09-02-1958	3	12353	12-01-2011	12/31/2014	Y
